"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"45.12.30.163","80","http","anonymous","2024-11-25 11:50:09","true","true","true","true","true","","ZZ","0.042","3542.000","0.060","99.992"
"45.12.30.164","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.204","921.000","0.228","99.993"
"45.12.30.165","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.148","1168.000","0.178","99.994"
"45.12.30.166","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.182","1009.000","0.208","99.993"
"45.12.30.167","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.055","2985.000","0.070","99.994"
"45.12.30.168","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.061","1981.000","0.106","99.991"
"45.12.30.169","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.095","1926.000","0.109","99.988"
"45.12.30.17","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","ZZ","0.063","1060.000","0.199","99.993"
"45.12.30.170","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","ZZ","0.482","421.000","0.496","99.991"
"45.12.30.171","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.139","1236.000","0.169","99.992"
"45.12.30.172","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.242","729.000","0.285","99.994"
"45.12.30.173","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.002","5000.000","0.042","99.993"
"45.12.30.174","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.183","1019.000","0.206","99.990"
"45.12.30.175","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.126","1375.000","0.152","99.991"
"45.12.30.176","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.070","2271.000","0.093","99.991"
"45.12.30.177","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.264","726.000","0.289","99.990"
"45.12.30.178","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.309","609.000","0.342","99.990"
"45.12.30.179","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.005","7703.000","0.028","99.992"
"45.12.30.18","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.176","1029.000","0.204","99.989"
"45.12.30.180","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.067","2430.000","0.087","99.991"
"45.12.30.181","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.426","453.000","0.461","99.994"
"45.12.30.182","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","ZZ","0.199","928.000","0.224","99.989"
"45.12.30.183","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","ZZ","0.172","1105.000","0.190","99.989"
"45.12.30.184","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.121","333.000","0.627","99.992"
"45.12.30.185","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.202","875.000","0.242","99.990"
"45.12.30.186","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.199","889.000","0.235","99.993"
"45.12.30.187","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.235","555.000","0.379","99.989"
"45.12.30.188","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.041","3442.000","0.061","99.990"
"45.12.30.189","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.030","4727.000","0.044","99.992"
"45.12.30.19","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.250","768.000","0.273","99.993"
"45.12.30.190","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.054","2679.000","0.079","99.993"
"45.12.30.191","80","http","anonymous","2024-11-25 11:50:10","true","true","true","true","true","","ZZ","0.197","967.000","0.218","99.993"
"45.12.30.192","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.061","2333.000","0.091","99.990"
"45.12.30.193","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.326","610.000","0.344","99.991"
"45.12.30.194","80","http","anonymous","2024-11-25 11:50:07","true","true","true","true","true","","ZZ","0.192","928.000","0.225","99.992"
"45.12.30.195","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.234","538.000","0.389","99.992"
"45.12.30.196","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","ZZ","0.066","2518.000","0.083","99.993"
"45.12.30.197","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.081","2154.000","0.097","99.993"
"45.12.30.198","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.306","633.000","0.330","99.993"
"45.12.30.199","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.180","1060.000","0.200","99.992"
"45.12.30.2","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.233","830.000","0.254","99.990"
"45.12.30.20","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.388","516.000","0.404","99.989"
"45.12.30.200","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","ZZ","0.263","730.000","0.287","99.991"
"45.12.30.201","80","http","anonymous","2024-11-25 11:50:08","true","true","true","true","true","","ZZ","0.420","469.000","0.443","99.989"
"45.12.30.202","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.172","1094.000","0.191","99.990"
"45.12.30.203","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.082","2121.000","0.100","99.994"
"45.12.30.204","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.242","754.000","0.277","99.989"
"45.12.30.205","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.154","1228.000","0.171","99.991"
"45.12.30.206","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","ZZ","0.204","929.000","0.226","99.989"
"45.12.30.207","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.028","2916.000","0.073","99.991"
"45.12.30.208","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.305","654.000","0.319","99.989"
"45.12.30.209","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.007","6741.000","0.031","99.989"
"45.12.30.21","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.050","2679.000","0.078","99.992"
"45.12.30.210","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.019","5473.000","0.039","99.989"
"45.12.30.211","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","ZZ","0.184","901.000","0.234","99.993"
"45.12.30.212","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.131","1421.000","0.147","99.991"
"45.12.30.213","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.016","5942.000","0.036","99.994"
"45.12.30.214","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.329","588.000","0.355","99.993"
"45.12.30.215","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.237","804.000","0.261","99.990"
"45.12.30.216","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.278","703.000","0.298","99.993"
"45.12.30.217","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.315","592.000","0.354","99.991"
"45.12.30.218","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.286","586.000","0.360","99.989"
"45.12.30.219","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.158","1130.000","0.184","99.991"
"45.12.30.22","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.292","611.000","0.343","99.993"
"45.12.30.220","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.114","1514.000","0.138","99.993"
"45.12.30.221","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.239","815.000","0.256","99.988"
"45.12.30.222","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.015","5225.000","0.041","99.991"
"45.12.30.223","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.032","4622.000","0.045","99.989"
"45.12.30.224","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.059","2902.000","0.073","99.992"
"45.12.30.225","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.212","703.000","0.298","99.991"
"45.12.30.226","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.115","1615.000","0.130","99.992"
"45.12.30.227","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.021","5384.000","0.040","99.989"
"45.12.30.228","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.039","3666.000","0.058","99.994"
"45.12.30.229","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.386","510.000","0.412","99.991"
"45.12.30.23","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.268","593.000","0.352","99.994"
"45.12.30.230","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.031","3333.000","0.063","99.993"
"45.12.30.231","80","http","anonymous","2024-11-25 11:50:10","true","true","true","true","true","","ZZ","0.469","429.000","0.491","99.992"
"45.12.30.232","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","ZZ","0.036","3230.000","0.066","99.991"
"45.12.30.233","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.135","1359.000","0.154","99.993"
"45.12.30.234","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","ZZ","0.441","429.000","0.488","99.991"
"45.12.30.235","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.053","3073.000","0.069","99.989"
"45.12.30.236","80","http","anonymous","2024-11-25 11:50:10","true","true","true","true","true","","ZZ","0.191","950.000","0.220","99.992"
"45.12.30.237","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.199","967.000","0.218","99.988"
"45.12.30.238","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.173","1117.000","0.188","99.991"
"45.12.30.239","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.084","1637.000","0.128","99.991"
"45.12.30.24","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.248","796.000","0.261","99.993"
"45.12.30.240","80","http","anonymous","2024-11-25 11:50:09","true","true","true","true","true","","ZZ","0.002","5833.000","0.037","99.991"
"45.12.30.241","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.200","967.000","0.216","99.990"
"45.12.30.242","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","ZZ","0.019","1274.000","0.164","99.988"
"45.12.30.243","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.016","4976.000","0.042","99.993"
"45.12.30.244","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","ZZ","0.117","1548.000","0.136","99.991"
"45.12.30.245","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.142","1220.000","0.172","99.993"
"45.12.30.246","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.120","1384.000","0.151","99.993"
"45.12.30.247","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","ZZ","0.143","1250.000","0.168","99.993"
"45.12.30.248","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.248","768.000","0.272","99.991"
"45.12.30.249","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","ZZ","0.275","645.000","0.324","99.992"
"45.12.30.25","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.053","2863.000","0.073","99.993"
"45.12.30.250","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","ZZ","0.148","1271.000","0.166","99.991"
"45.12.30.251","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","ZZ","0.261","749.000","0.280","99.994"
"45.12.30.252","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.085","1840.000","0.111","99.993"
"45.12.30.253","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","ZZ","0.046","731.000","0.287","99.993"
"45.12.30.254","80","http","anonymous","2024-11-25 11:50:05","true","true","true","true","true","","ZZ","0.238","768.000","0.272","99.995"
"45.12.30.255","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.325","587.000","0.354","99.994"
"45.12.30.26","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","ZZ","0.079","2079.000","0.101","99.993"
